,median_rent_pct_income,median_rent_pct_income_moe,zip
15419,-666666666.0,-222222222.0,46365
15420,23.0,2.0,46366
15421,31.3,1.7,46368
15422,36.7,8.0,46371
15423,23.9,47.1,46373
15424,-666666666.0,-222222222.0,46374
15425,26.8,5.1,46375
15426,18.5,18.1,46376
15427,-666666666.0,-222222222.0,46377
15428,-666666666.0,-222222222.0,46379
15429,-666666666.0,-222222222.0,46381
15430,-666666666.0,-222222222.0,46382
15431,31.5,3.7,46383
15432,28.4,2.4,46385
15433,18.3,8.7,46390
15434,25.0,8.5,46391
15435,23.8,11.1,46392
15436,-666666666.0,-222222222.0,46393
15437,25.6,4.2,46394
15438,34.0,4.4,46402
15439,38.0,5.8,46403
15440,39.1,7.2,46404
15441,30.5,5.1,46405
15442,38.9,8.4,46406
15443,33.0,7.4,46407
15444,28.2,4.5,46408
15445,38.7,11.4,46409
15446,33.1,3.6,46410
15447,19.7,4.0,46501
15448,-666666666.0,-222222222.0,46502
15449,26.8,5.8,46504
15450,29.6,5.0,46506
15451,30.9,14.0,46507
15452,12.0,5.7,46508
15453,31.5,16.6,46510
15454,29.1,15.8,46511
15455,-666666666.0,-222222222.0,46513
15456,27.2,3.7,46514
15457,28.6,3.3,46516
15458,34.3,6.8,46517
15459,15.0,8.0,46524
15460,29.9,4.4,46526
15461,25.8,2.4,46528
15462,33.0,10.1,46530
15463,-666666666.0,-222222222.0,46531
15464,14.6,14.7,46532
15465,24.9,3.6,46534
15466,25.7,7.3,46536
15467,13.4,23.0,46537
15468,26.2,19.6,46538
15469,19.7,4.8,46539
15470,28.8,5.1,46540
15471,18.5,11.2,46542
15472,32.2,6.2,46543
15473,28.7,1.9,46544
15474,28.7,2.8,46545
15475,32.5,2.9,46550
15476,22.6,2.1,46552
15477,20.2,7.8,46553
15478,33.5,6.5,46554
15479,31.3,7.6,46555
15480,49.7,17.8,46556
15481,23.0,16.1,46561
15482,25.0,11.2,46562
15483,24.4,2.4,46563
15484,18.3,8.3,46565
15485,27.5,9.1,46567
15486,-666666666.0,-222222222.0,46570
15487,21.3,6.7,46571
15488,-666666666.0,-222222222.0,46572
15489,22.0,7.8,46573
15490,32.4,11.7,46574
15491,28.3,9.0,46580
15492,31.8,8.8,46582
15493,31.2,9.8,46590
15494,-666666666.0,-222222222.0,46595
15495,33.4,2.7,46601
15496,31.4,3.4,46613
15497,26.9,3.0,46614
15498,25.3,4.1,46615
15499,32.0,6.7,46616
15500,31.5,5.9,46617
15501,33.0,5.3,46619
15502,-666666666.0,-222222222.0,46624
15503,33.4,5.6,46628
15504,27.5,6.0,46635
15505,28.8,5.2,46637
15506,21.9,3.7,46701
15507,27.3,7.9,46702
15508,24.9,6.6,46703
15509,-666666666.0,-222222222.0,46704
15510,26.9,3.3,46705
15511,23.4,3.2,46706
15512,19.9,11.2,46710
15513,28.3,8.2,46711
15514,23.3,2.1,46714
15515,22.5,9.2,46721
15516,20.6,3.7,46723
15517,26.0,4.4,46725
15518,-666666666.0,-222222222.0,46730
15519,-666666666.0,-222222222.0,46731
15520,24.5,7.6,46732
15521,27.4,2.1,46733
15522,35.9,6.1,46737
15523,30.8,2.9,46738
15524,28.9,4.7,46740
15525,28.6,17.8,46741
15526,27.5,3.5,46742
15527,28.0,11.9,46743
15528,-666666666.0,-222222222.0,46745
15529,20.2,8.6,46746
15530,20.0,9.9,46747
15531,40.2,17.6,46748
15532,26.3,3.0,46750
15533,30.3,6.2,46755
15534,-666666666.0,-222222222.0,46759
15535,12.9,0.9,46760
15536,26.6,7.4,46761
15537,-666666666.0,-222222222.0,46763
15538,51.0,-333333333.0,46764
15539,18.6,49.0,46765
15540,-666666666.0,-222222222.0,46766
15541,26.1,5.5,46767
15542,50.0,37.2,46770
15543,-666666666.0,-222222222.0,46771
15544,20.8,22.0,46772
15545,18.9,10.3,46773
15546,30.9,7.8,46774
15547,23.4,4.9,46776
15548,23.1,4.9,46777
15549,-666666666.0,-222222222.0,46778
15550,-666666666.0,-222222222.0,46779
15551,14.6,35.1,46781
15552,18.5,8.7,46783
15553,26.5,14.9,46784
15554,23.2,25.8,46785
15555,-666666666.0,-222222222.0,46786
15556,24.3,9.5,46787
15557,51.0,-333333333.0,46788
15558,-666666666.0,-222222222.0,46789
15559,12.5,1.2,46791
15560,25.2,4.7,46792
15561,30.1,6.4,46793
15562,17.5,3.1,46794
15563,25.8,7.7,46795
15564,-666666666.0,-222222222.0,46796
15565,13.4,7.8,46797
15566,9.0,-333333333.0,46798
15567,-666666666.0,-222222222.0,46799
15568,26.4,3.1,46802
15569,33.6,5.4,46803
15570,26.8,2.4,46804
15571,31.2,2.8,46805
15572,30.5,4.3,46806
15573,28.1,4.1,46807
15574,27.9,4.2,46808
15575,33.5,4.5,46809
15576,31.9,7.7,46814
15577,29.1,7.0,46815
15578,30.9,6.3,46816
15579,23.4,2.4,46818
15580,29.0,7.7,46819
15581,24.8,2.2,46825
15582,28.8,4.7,46835
15583,25.3,3.5,46845
15584,31.0,3.5,46901
15585,30.2,3.5,46902
15586,18.9,3.0,46910
15587,30.6,48.7,46911
15588,17.8,0.5,46913
15589,18.0,5.1,46914
15590,17.6,3.3,46915
15591,19.5,7.8,46917
15592,27.3,7.7,46919
15593,-666666666.0,-222222222.0,46920
15594,-666666666.0,-222222222.0,46922
15595,25.3,6.3,46923
15596,20.0,36.2,46926
15597,28.7,9.5,46928
15598,21.9,4.0,46929
15599,18.3,88.7,46930
15600,18.6,12.1,46931
15601,13.0,2.3,46932
15602,21.6,4.5,46933
15603,23.8,23.0,46936
15604,-666666666.0,-222222222.0,46937
15605,33.6,6.6,46938
15606,35.8,11.4,46939
15607,24.4,10.1,46940
15608,17.9,1.6,46941
15609,-666666666.0,-222222222.0,46943
15610,-666666666.0,-222222222.0,46945
15611,-666666666.0,-222222222.0,46946
15612,27.3,3.5,46947
15613,17.5,22.9,46950
15614,39.0,41.7,46951
15615,28.0,3.8,46952
15616,27.1,3.3,46953
15617,23.2,4.2,46957
15618,-666666666.0,-222222222.0,46958
15619,21.0,24.2,46959
15620,19.3,63.6,46960
15621,-666666666.0,-222222222.0,46961
15622,26.9,5.4,46962
15623,-666666666.0,-222222222.0,46965
15624,-666666666.0,-222222222.0,46967
15625,-666666666.0,-222222222.0,46968
15626,25.8,4.2,46970
15627,-666666666.0,-222222222.0,46971
15628,42.5,11.3,46974
15629,24.4,5.3,46975
15630,25.8,6.2,46978
15631,31.0,13.7,46979
15632,-666666666.0,-222222222.0,46980
15633,32.9,8.5,46982
15634,-666666666.0,-222222222.0,46984
15635,25.2,10.4,46985
15636,35.8,13.1,46986
15637,37.1,11.2,46987
15638,25.6,15.7,46988
15639,23.4,6.0,46989
15640,-666666666.0,-222222222.0,46990
15641,19.3,10.1,46991
15642,26.6,2.8,46992
15643,34.8,11.4,46994
15644,31.0,13.8,46996
15645,-666666666.0,-222222222.0,46998
15646,27.3,10.1,47001
15647,30.4,5.6,47003
15648,34.3,4.5,47006
15649,-666666666.0,-222222222.0,47010
15650,-666666666.0,-222222222.0,47011
15651,25.9,3.7,47012
15652,27.3,3.8,47016
15653,-666666666.0,-222222222.0,47017
15654,29.1,4.6,47018
15655,-666666666.0,-222222222.0,47020
15656,-666666666.0,-222222222.0,47021
15657,-666666666.0,-222222222.0,47022
15658,51.0,-333333333.0,47023
15659,40.6,27.3,47024
15660,26.1,2.1,47025
15661,-666666666.0,-222222222.0,47030
15662,14.4,4.3,47031
15663,18.2,2.4,47032
15664,-666666666.0,-222222222.0,47033
15665,12.5,11.3,47034
15666,-666666666.0,-222222222.0,47035
15667,21.3,47.4,47036
15668,26.1,2.2,47037
15669,15.4,3.7,47038
15670,32.9,3.6,47040
15671,23.3,5.2,47041
15672,28.4,1.6,47042
15673,22.5,3.3,47043
15674,32.5,6.2,47060
15675,30.9,3.2,47102
15676,-666666666.0,-222222222.0,47104
15677,14.4,8.6,47106
15678,27.5,3.5,47108
15679,-666666666.0,-222222222.0,47110
15680,28.5,4.4,47111
15681,23.3,3.1,47112
15682,38.3,48.0,47114
15683,25.3,13.1,47115
15684,-666666666.0,-222222222.0,47116
15685,14.7,14.9,47117
15686,24.8,6.7,47118
15687,16.8,12.5,47119
15688,38.4,32.5,47120
15689,22.1,22.1,47122
15690,-666666666.0,-222222222.0,47123
15691,22.8,10.0,47124
15692,38.8,61.0,47125
15693,39.2,45.8,47126
15694,29.3,2.6,47129
15695,26.9,2.9,47130
15696,51.0,-333333333.0,47135
15697,19.0,7.7,47136
15698,25.4,40.6,47137
15699,16.8,7.0,47138
15700,23.8,4.3,47140
15701,24.0,13.6,47141
15702,-666666666.0,-222222222.0,47142
15703,29.2,17.2,47143
15704,38.7,19.1,47145
15705,25.3,18.6,47147
15706,28.9,1.4,47150
15707,23.0,5.5,47160
15708,24.2,36.3,47161
15709,24.2,61.0,47162
15710,-666666666.0,-222222222.0,47163
15711,37.4,1.5,47164
15712,32.5,12.3,47165
15713,20.7,6.3,47166
15714,28.3,4.4,47167
15715,27.3,3.1,47170
15716,30.9,5.0,47172
15717,-666666666.0,-222222222.0,47174
15718,-666666666.0,-222222222.0,47175
15719,18.5,9.3,47177
15720,25.4,2.7,47201
15721,30.1,2.5,47203
15722,25.3,13.8,47220
15723,-666666666.0,-222222222.0,47223
15724,31.0,28.4,47224
15725,-666666666.0,-222222222.0,47225
15726,13.1,1.1,47226
15727,16.3,5.0,47227
15728,29.7,3.1,47229
15729,15.5,8.7,47230
15730,22.9,3.2,47231
15731,20.0,21.7,47232
15732,-666666666.0,-222222222.0,47234
15733,-666666666.0,-222222222.0,47235
15734,-666666666.0,-222222222.0,47236
15735,22.8,1.7,47240
15736,23.9,3.8,47243
15737,13.0,2.6,47244
15738,16.3,4.8,47246
15739,-666666666.0,-222222222.0,47247
15740,27.6,1.6,47250
15741,23.6,5.6,47260
15742,18.8,13.4,47263
15743,-666666666.0,-222222222.0,47264
15744,31.7,12.1,47265
15745,-666666666.0,-222222222.0,47270
15746,21.2,3.1,47272
15747,16.1,2.7,47273
15748,26.2,2.9,47274
15749,51.0,-333333333.0,47280
15750,-666666666.0,-222222222.0,47281
15751,21.3,6.2,47282
15752,30.4,12.3,47283
15753,34.8,5.3,47302
15754,34.8,5.1,47303
15755,28.2,2.6,47304
15756,30.5,3.9,47305
15757,-666666666.0,-222222222.0,47306
15758,27.8,11.8,47320
15759,19.3,16.3,47324
15760,-666666666.0,-222222222.0,47325
15761,51.0,-333333333.0,47326
15762,35.8,7.2,47327
15763,35.4,5.4,47330
15764,32.3,5.2,47331
15765,29.1,6.9,47334
15766,28.3,5.8,47335
15767,46.0,32.1,47336
15768,19.1,4.9,47337
15769,24.0,12.4,47338
15770,43.9,40.6,47339
15771,31.8,1.9,47340
15772,13.9,4.2,47341
15773,15.0,6.4,47342
15774,-666666666.0,-222222222.0,47344
15775,27.0,2.5,47345
15776,30.5,9.3,47346
15777,26.1,8.1,47348
15778,40.0,22.5,47351
15779,9.0,-333333333.0,47352
15780,26.5,5.0,47353
15781,14.8,15.5,47354
15782,23.0,2.2,47355
15783,21.7,11.1,47356
15784,14.2,20.7,47357
15785,14.2,17.3,47358
15786,26.2,9.2,47359
15787,23.5,20.5,47360
15788,27.3,4.0,47361
15789,26.4,2.1,47362
15790,-666666666.0,-222222222.0,47366
15791,-666666666.0,-222222222.0,47367
15792,26.5,11.4,47368
15793,23.4,3.7,47369
15794,43.0,35.2,47370
15795,30.6,5.3,47371
15796,51.0,-333333333.0,47373
15797,31.5,3.2,47374
15798,27.5,33.4,47380
15799,40.8,26.5,47381
15800,23.8,19.2,47382
15801,22.5,20.8,47383
15802,26.9,2.8,47384
15803,20.1,24.5,47385
15804,-666666666.0,-222222222.0,47386
15805,22.3,2.0,47387
15806,30.0,34.0,47388
15807,35.3,6.1,47390
15808,-666666666.0,-222222222.0,47392
15809,21.4,8.5,47393
15810,28.5,3.4,47394
15811,18.9,2.4,47396
15812,37.5,3.2,47401
15813,27.7,4.2,47403
15814,35.3,4.2,47404
15815,-666666666.0,-222222222.0,47405
15816,47.5,19.2,47406
15817,51.0,-333333333.0,47408
15818,-666666666.0,-222222222.0,47420
15819,30.0,3.3,47421
15820,23.1,1.9,47424
15821,9.0,-333333333.0,47427
15822,27.6,3.5,47429
15823,-666666666.0,-222222222.0,47431
15824,30.8,5.5,47432
15825,27.9,20.0,47433
15826,-666666666.0,-222222222.0,47434
15827,-666666666.0,-222222222.0,47435
15828,32.3,10.6,47436
15829,-666666666.0,-222222222.0,47437
15830,27.2,3.1,47438
15831,31.1,4.8,47441
15832,20.5,3.7,47443
15833,-666666666.0,-222222222.0,47445
15834,28.8,6.3,47446
15835,28.0,7.0,47448
15836,-666666666.0,-222222222.0,47449
15837,21.2,3.1,47451
15838,28.4,6.9,47452
15839,-666666666.0,-222222222.0,47453
15840,27.0,4.0,47454
15841,-666666666.0,-222222222.0,47455
15842,17.8,6.8,47456
15843,-666666666.0,-222222222.0,47457
15844,-666666666.0,-222222222.0,47458
15845,51.0,-333333333.0,47459
15846,23.6,2.1,47460
15847,18.8,3.5,47462
15848,22.5,25.7,47464
15849,19.2,16.4,47465
15850,-666666666.0,-222222222.0,47467
15851,38.0,15.3,47468
15852,41.6,9.5,47469
15853,30.6,4.0,47470
15854,26.9,32.7,47471
15855,28.2,5.4,47501
15856,23.5,15.5,47512
15857,20.6,16.7,47513
15858,-666666666.0,-222222222.0,47514
15859,-666666666.0,-222222222.0,47515
15860,29.9,39.3,47516
15861,10.0,12.5,47519
15862,38.9,9.6,47520
15863,-666666666.0,-222222222.0,47521
15864,15.2,3.2,47522
15865,23.5,6.3,47523
15866,-666666666.0,-222222222.0,47524
15867,-666666666.0,-222222222.0,47525
15868,26.4,21.5,47527
15869,27.5,53.1,47528
15870,33.4,19.7,47529
15871,-666666666.0,-222222222.0,47531
15872,23.6,6.4,47532
15873,-666666666.0,-222222222.0,47535
15874,32.5,31.7,47537
15875,25.3,25.6,47541
15876,24.4,6.2,47542
15877,21.0,3.3,47546
15878,-666666666.0,-222222222.0,47550
15879,-666666666.0,-222222222.0,47551
15880,-666666666.0,-222222222.0,47552
15881,19.6,11.1,47553
15882,22.0,53.7,47557
15883,9.0,-333333333.0,47558
15884,29.4,5.3,47561
15885,21.8,6.4,47562
15886,22.1,3.0,47564
15887,27.8,8.5,47567
15888,31.3,5.2,47568
15889,-666666666.0,-222222222.0,47573
15890,-666666666.0,-222222222.0,47574
15891,-666666666.0,-222222222.0,47575
15892,-666666666.0,-222222222.0,47576
15893,19.7,22.8,47577
15894,20.0,19.4,47578
15895,28.3,8.4,47579
15896,-666666666.0,-222222222.0,47580
15897,37.0,8.2,47581
15898,13.9,34.6,47584
15899,-666666666.0,-222222222.0,47585
15900,25.8,7.1,47586
15901,24.0,4.9,47588
15902,-666666666.0,-222222222.0,47590
15903,25.8,2.7,47591
15904,-666666666.0,-222222222.0,47596
15905,19.4,4.1,47597
15906,28.9,15.9,47598
15907,25.6,5.4,47601
15908,19.5,14.1,47610
15909,31.4,8.4,47611
15910,18.0,7.1,47612
15911,43.8,14.3,47613
15912,25.8,13.2,47615
15913,-666666666.0,-222222222.0,47616
15914,23.2,5.3,47619
15915,25.7,6.4,47620
15916,25.1,3.3,47630
15917,22.9,39.3,47631
15918,17.9,1.5,47633
15919,51.0,-333333333.0,47634
15920,26.8,2.1,47635
15921,26.7,3.4,47637
15922,19.0,35.5,47638
15923,14.6,4.3,47639
15924,-666666666.0,-222222222.0,47640
15925,21.9,7.8,47648
15926,23.9,16.7,47649
15927,-666666666.0,-222222222.0,47654
15928,26.5,2.7,47660
15929,22.9,3.3,47665
15930,20.4,8.7,47666
15931,29.0,3.9,47670
15932,-666666666.0,-222222222.0,47683
15933,29.6,7.0,47708
15934,30.0,1.9,47710
15935,29.8,3.0,47711
15936,25.8,2.9,47712
15937,31.6,6.3,47713
15938,32.1,3.8,47714
15939,28.2,1.7,47715
15940,26.2,8.4,47720
15941,30.6,13.9,47725
15942,29.8,3.1,47802
15943,30.0,3.4,47803
15944,33.3,2.7,47804
15945,28.7,6.6,47805
15946,45.6,9.8,47807
15947,-666666666.0,-222222222.0,47809
15948,-666666666.0,-222222222.0,47831
15949,22.2,32.9,47832
15950,-666666666.0,-222222222.0,47833
15951,23.7,2.8,47834
15952,-666666666.0,-222222222.0,47836
15953,17.5,16.2,47837
15954,31.9,4.7,47838
15955,18.5,18.3,47840
15956,16.9,3.7,47841
15957,30.3,8.0,47842
15958,-666666666.0,-222222222.0,47845
15959,-666666666.0,-222222222.0,47846
15960,18.4,14.8,47847
15961,16.3,9.0,47848
15962,-666666666.0,-222222222.0,47849
15963,32.2,15.9,47850
15964,-666666666.0,-222222222.0,47851
15965,29.2,41.3,47853
15966,-666666666.0,-222222222.0,47854
15967,22.3,4.1,47855
15968,27.1,1.4,47857
15969,-666666666.0,-222222222.0,47858
15970,46.3,52.7,47859
15971,18.3,2.7,47860
15972,16.4,24.4,47861
15973,20.6,13.6,47862
15974,-666666666.0,-222222222.0,47863
15975,-666666666.0,-222222222.0,47865
15976,-666666666.0,-222222222.0,47866
15977,26.3,11.2,47868
15978,-666666666.0,-222222222.0,47869
15979,-666666666.0,-222222222.0,47870
15980,16.8,10.1,47871
15981,27.4,5.4,47872
15982,19.0,15.4,47874
15983,-666666666.0,-222222222.0,47875
15984,-666666666.0,-222222222.0,47876
15985,22.9,3.5,47879
15986,-666666666.0,-222222222.0,47880
15987,51.0,-333333333.0,47881
15988,30.9,11.3,47882
15989,17.5,18.9,47884
15990,26.8,8.6,47885
15991,26.1,5.7,47901
15992,27.7,2.2,47904
15993,30.1,2.8,47905
15994,44.5,3.8,47906
15995,-666666666.0,-222222222.0,47907
15996,33.2,1.9,47909
15997,-666666666.0,-222222222.0,47916
15998,-666666666.0,-222222222.0,47917
15999,22.5,8.9,47918
16000,25.9,5.1,47920
16001,16.8,4.5,47921
16002,26.2,4.5,47922
16003,21.3,1.9,47923
16004,-666666666.0,-222222222.0,47924
16005,-666666666.0,-222222222.0,47925
16006,9.0,-333333333.0,47926
16007,40.5,27.4,47928
16008,26.2,8.1,47929
16009,23.7,4.7,47930
16010,21.0,8.2,47932
16011,28.1,2.3,47933
16012,25.8,14.3,47940
16013,29.1,3.2,47941
16014,35.4,34.5,47942
16015,-666666666.0,-222222222.0,47943
16016,35.0,16.0,47944
16017,20.0,7.7,47946
16018,35.5,5.1,47948
16019,19.3,12.1,47949
16020,51.0,-333333333.0,47950
16021,29.1,7.2,47951
16022,26.5,5.5,47952
16023,30.9,5.5,47954
16024,27.2,13.5,47955
16025,31.6,11.5,47957
16026,36.9,5.4,47958
16027,23.0,13.0,47959
16028,28.1,4.2,47960
16029,18.5,4.4,47963
16030,-666666666.0,-222222222.0,47964
16031,23.3,2.4,47965
16032,30.7,25.5,47966
16033,16.3,6.2,47967
16034,31.1,11.1,47968
16035,-666666666.0,-222222222.0,47969
16036,19.7,10.1,47970
16037,26.1,17.5,47971
16038,15.6,3.5,47974
16039,35.3,29.7,47975
16040,22.9,9.5,47977
16041,27.7,3.1,47978
16042,15.8,6.9,47980
16043,-666666666.0,-222222222.0,47981
16044,-666666666.0,-222222222.0,47982
16045,-666666666.0,-222222222.0,47983
16046,-666666666.0,-222222222.0,47986
16047,19.5,9.3,47987
16048,15.0,23.1,47989
16049,31.7,16.4,47990
16050,21.0,9.1,47991
16051,17.2,47.7,47992
16052,28.1,5.8,47993
16053,23.0,4.1,47994
16054,26.5,2.1,47995
16055,22.2,12.1,47997
16056,33.9,6.0,48001
16057,21.8,19.0,48002
16058,40.7,17.3,48003
16059,51.0,-333333333.0,48005
16060,23.5,3.2,48006
16061,26.6,3.0,48009
16062,28.8,10.5,48014
16063,24.9,5.2,48015
16064,25.6,2.6,48017
16065,32.3,3.0,48021
16066,28.0,24.4,48022
16067,41.3,14.7,48023
16068,29.0,13.0,48025
16069,27.5,3.1,48026
16070,33.4,12.8,48027
16071,-666666666.0,-222222222.0,48028
16072,27.0,2.8,48030
16073,18.2,2.0,48032
16074,31.5,2.6,48033
16075,30.7,6.7,48034
16076,26.9,4.0,48035
16077,27.0,5.3,48036
16078,27.3,2.6,48038
16079,27.4,4.7,48039
16080,29.9,4.3,48040
16081,30.2,14.9,48041
16082,19.4,4.5,48042
16083,29.8,2.7,48043
16084,27.2,3.0,48044
16085,27.1,3.0,48045
16086,33.9,3.4,48047
16087,31.8,6.0,48048
16088,9.0,-333333333.0,48049
16089,22.5,18.3,48050
16090,36.4,13.2,48051
16091,29.9,5.3,48054
16092,34.2,4.6,48059
16093,35.9,3.1,48060
16094,49.2,31.1,48062
16095,25.4,16.0,48063
16096,32.2,12.5,48064
16097,23.8,6.5,48065
16098,32.1,2.6,48066
16099,21.1,2.4,48067
16100,18.1,9.2,48069
16101,14.4,12.2,48070
16102,27.1,2.4,48071
16103,22.5,3.1,48072
16104,24.4,2.0,48073
16105,29.6,28.2,48074
16106,41.1,6.8,48075
16107,29.0,5.2,48076
16108,23.3,8.4,48079
16109,27.7,2.8,48080
16110,29.8,3.6,48081
16111,26.0,11.7,48082
16112,26.1,1.6,48083
16113,24.3,2.1,48084
16114,27.1,2.3,48085
16115,24.8,3.4,48088
16116,35.7,4.5,48089
16117,32.7,6.4,48091
16118,32.3,3.4,48092
16119,29.3,6.9,48093
16120,24.2,4.6,48094
16121,51.0,-333333333.0,48095
16122,11.4,3.9,48096
16123,30.8,10.2,48097
16124,27.1,4.6,48098
16125,24.3,2.5,48101
16126,29.1,2.0,48103
16127,46.9,4.7,48104
16128,35.1,4.0,48105
16129,31.3,2.7,48108
16130,51.0,-333333333.0,48109
16131,27.7,2.2,48111
16132,27.5,5.7,48114
16133,31.8,3.4,48116
16134,24.2,3.1,48117
16135,39.6,24.3,48118
16136,31.6,5.0,48120
16137,36.7,5.1,48122
16138,31.4,4.1,48124
16139,26.1,5.3,48125
16140,47.3,4.7,48126
16141,34.6,7.0,48127
16142,36.5,8.4,48128
16143,24.4,8.2,48130
16144,27.8,3.3,48131
16145,17.2,11.6,48133
16146,24.0,5.4,48134
16147,27.5,2.6,48135
16148,51.0,-333333333.0,48137
16149,26.2,2.7,48138
16150,-666666666.0,-222222222.0,48139
16151,18.7,20.6,48140
16152,34.6,5.8,48141
16153,-666666666.0,-222222222.0,48143
16154,30.9,13.0,48144
16155,18.1,14.6,48145
16156,28.4,3.6,48146
16157,24.6,3.5,48150
16158,27.0,2.6,48152
16159,29.9,4.1,48154
16160,31.0,8.9,48157
16161,42.2,11.6,48158
16162,30.8,7.9,48159
16163,32.7,12.2,48160
16164,34.6,4.1,48161
16165,33.6,3.1,48162
16166,21.1,11.7,48164
16167,32.0,3.6,48165
16168,27.2,14.1,48166
16169,21.3,3.2,48167
16170,19.1,8.7,48168
16171,24.3,9.3,48169
16172,26.1,2.2,48170
16173,25.8,4.0,48173
16174,27.4,6.0,48174
16175,29.1,3.2,48176
16176,-666666666.0,-222222222.0,48177
16177,27.9,2.6,48178
16178,26.2,5.9,48179
16179,26.2,3.5,48180
16180,27.1,4.4,48182
16181,27.0,4.2,48183
16182,32.2,3.6,48184
16183,29.3,1.4,48185
16184,29.3,3.4,48186
16185,23.8,2.1,48187
16186,25.0,3.0,48188
16187,26.6,2.5,48189
16188,-666666666.0,-222222222.0,48190
16189,35.8,11.1,48191
16190,27.0,3.6,48192
16191,28.4,3.2,48193
16192,28.1,1.3,48195
16193,32.3,2.0,48197
16194,32.3,3.0,48198
16195,31.7,1.8,48201
16196,31.1,3.8,48202
16197,32.9,4.4,48203
16198,40.5,10.1,48204
16199,37.4,2.4,48205
16200,32.6,2.3,48206
16201,30.7,2.4,48207
16202,32.2,1.8,48208
16203,33.0,4.1,48209
16204,36.5,8.4,48210
16205,40.8,9.2,48211
16206,32.2,4.1,48212
16207,43.5,7.4,48213
16208,32.9,2.3,48214
16209,33.8,4.6,48215
16210,27.7,4.1,48216
16211,34.0,6.0,48217
16212,43.3,16.8,48218
16213,45.0,5.5,48219
16214,26.0,3.0,48220
16215,33.6,5.0,48221
16216,39.8,4.5,48223
16217,40.4,8.4,48224
16218,27.8,5.0,48225
16219,28.2,2.0,48226
16220,39.2,4.7,48227
16221,46.6,5.2,48228
16222,31.6,4.5,48229
16223,25.5,2.6,48230
16224,-666666666.0,-222222222.0,48233
16225,43.7,9.0,48234
16226,38.4,5.0,48235
16227,29.6,5.1,48236
16228,29.6,6.2,48237
16229,38.9,18.6,48238
16230,34.1,5.1,48239
16231,34.5,7.7,48240
16232,-666666666.0,-222222222.0,48242
16233,-666666666.0,-222222222.0,48243
16234,31.9,9.4,48301
16235,23.3,2.1,48302
16236,21.8,7.9,48304
16237,32.0,8.8,48306
16238,25.9,1.8,48307
16239,32.8,5.1,48309
16240,28.3,7.4,48310
16241,34.5,4.4,48312
16242,31.4,3.9,48313
16243,33.9,3.5,48314
16244,33.9,11.8,48315
16245,26.8,6.0,48316
16246,31.6,5.4,48317
16247,43.0,23.4,48320
16248,36.2,6.7,48322
16249,51.0,-333333333.0,48323
16250,23.2,5.0,48324
16251,26.5,2.1,48326
16252,28.8,2.1,48327
16253,30.7,3.1,48328
16254,38.3,10.8,48329
16255,33.8,11.7,48331
16256,29.9,7.2,48334
16257,21.8,1.4,48335
16258,25.2,2.7,48336
16259,32.0,4.3,48340
16260,28.2,3.3,48341
16261,35.9,4.5,48342
16262,22.3,3.7,48346
16263,33.2,8.6,48348
16264,20.0,19.8,48350
16265,18.2,2.8,48353
16266,23.0,4.5,48356
16267,39.8,29.8,48357
16268,25.5,3.2,48359
16269,25.6,7.0,48360
16270,28.4,3.3,48362
16271,-666666666.0,-222222222.0,48363
16272,45.9,21.1,48367
16273,-666666666.0,-222222222.0,48370
16274,43.3,12.0,48371
16275,28.2,3.0,48374
16276,24.0,1.8,48375
16277,28.2,2.3,48377
16278,-666666666.0,-222222222.0,48380
16279,32.9,6.6,48381
16280,27.4,4.2,48382
16281,23.4,8.2,48383
16282,51.0,-333333333.0,48386
16283,29.1,2.5,48390
16284,25.9,4.1,48393
16285,18.0,3.9,48401
16286,28.3,6.4,48410
16287,-666666666.0,-222222222.0,48411
16288,27.1,11.1,48412
16289,30.4,12.5,48413
16290,12.0,22.4,48414
16291,19.9,4.3,48415
16292,28.3,4.0,48416
16293,23.3,5.5,48417
16294,37.5,16.8,48418
16295,29.3,8.4,48419
16296,30.9,7.8,48420
16297,22.0,1.7,48421
16298,31.9,5.2,48422
16299,32.8,2.5,48423
16300,22.5,12.7,48426
16301,19.7,4.1,48427
16302,36.9,17.1,48428
16303,23.3,8.3,48429
16304,30.6,3.6,48430
16305,18.2,2.8,48432
16306,29.7,9.3,48433
16307,-666666666.0,-222222222.0,48434
16308,33.4,52.8,48435
16309,23.9,4.1,48436
16310,-666666666.0,-222222222.0,48437
16311,23.3,9.5,48438
16312,24.8,1.8,48439
16313,-666666666.0,-222222222.0,48440
16314,25.7,5.3,48441
16315,34.7,12.0,48442
16316,33.0,6.1,48444
16317,27.2,11.6,48445
16318,32.0,4.1,48446
16319,28.3,5.0,48449
16320,29.9,3.8,48450
16321,25.8,3.8,48451
16322,28.6,2.5,48453
16323,41.3,33.7,48454
16324,34.4,5.1,48455
16325,21.3,32.6,48456
16326,30.8,9.1,48457
16327,35.5,8.5,48458
16328,26.7,2.2,48460
16329,25.7,3.5,48461
16330,14.9,27.3,48462
16331,29.4,9.5,48463
16332,17.8,10.6,48464
16333,12.5,6.3,48465
16334,24.0,10.8,48466
16335,26.1,4.1,48467
16336,12.0,4.0,48468
16337,27.2,7.3,48469
16338,15.0,24.5,48470
16339,28.0,2.2,48471
16340,18.2,3.6,48472
16341,30.4,4.7,48473
16342,24.0,4.4,48475
16343,27.5,35.6,48476
